team_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
8025,[],[],[],[],[],"[172896, 115392, 40159, 75579, 184098, 116871, 179817, 469528, 179310, 33967, 13554, 77778, 69428, 43317, 15608, 136539, 68732, 92222, 30975]","[116871, 469528, 275992, 522276, 246187, 33967, 43313, 69428, 43317, 75579, 115392, 176704, 77778, 429914, 172896, 249057, 179817, 179818, 181227, 13554, 155638, 388728, 68732, 13437, 30975]","[309890, 69256, 72458, 93453, 275992, 522276, 246187, 22831, 43313, 69428, 43317, 176704, 558160, 77778, 463957, 429914, 172896, 179817, 179818, 181227, 13554, 155638, 13437]","[172896, 176704, 196288, 167491, 522276, 69256, 436553, 181227, 93453, 643982, 22831, 43313, 13554, 77778, 69428, 618737, 429914, 13437]"
8027,[],[],[],[],[],"[433760, 214977, 69280, 309348, 34567, 13513, 93450, 69417, 26896, 275771, 13425, 93431, 69242, 68827]","[69280, 46881, 214977, 309348, 522116, 114822, 34567, 13513, 464621, 245423, 280976, 275771, 13425, 275760, 301807, 68827, 154941]",[],[]
8028,[],[],[],[],"[13410, 208388, 68870, 12327, 78537, 68877, 107792, 275765, 289178, 208315, 309050, 43135]","[118530, 139779, 208388, 68877, 107792, 12310, 289178, 275739, 277536, 12327, 11061, 275765, 412981, 309050, 208315, 105535, 78537, 160845, 206805, 97496, 463834, 136540, 13410, 43135]","[118530, 68870, 68877, 281747, 429848, 289178, 275739, 12327, 11061, 412981, 13494, 503098, 105535, 43135, 78537, 160845, 206805, 136540, 207462, 477167, 361721, 38395, 16511]","[118530, 465797, 68877, 281747, 275735, 429848, 289178, 275739, 69043, 11061, 412981, 13494, 89270, 43321, 503098, 105535, 72256, 78537, 160845, 207462, 308842, 74858, 27630, 477167, 72819]","[72256, 465797, 207462, 74858, 27630, 477167, 77774, 309682, 69043, 281747, 412981, 13494, 275735, 429848, 72819, 503098, 275739, 206844, 89270]"
8030,[],[],[],[],[],"[210978, 13474, 69061, 69637, 406505, 306507, 69004, 179311, 69553, 277905, 69043, 237620, 402419, 155638, 443987, 308280, 190010, 361661, 30526]","[69637, 69004, 112656, 277905, 209296, 22421, 429845, 280476, 119839, 210978, 13474, 554280, 496045, 277935, 69553, 69043, 237620, 190010, 309050, 406330, 361661, 115006, 69061, 306507, 255960, 186968, 263144, 406505, 206829, 182637, 206830, 402419]","[69004, 112656, 209296, 426005, 427161, 114215, 13480, 554280, 496045, 277935, 237620, 406330, 69061, 190801, 31314, 155348, 557396, 69601, 518628, 307302, 206829, 385273, 30975]","[69601, 427161, 518628, 307302, 114215, 13480, 179817, 179818, 115724, 208813, 543021, 277935, 190801, 31314, 206801, 13428, 237620, 426005, 385273, 30975]"
8031,[],[],[],[],[],[],[],[],[]
8033,[],[],[],[],[],"[69252, 69349, 306158, 208295, 68744, 13225, 92718, 429870, 463823, 13329, 173393, 69266, 12340, 115253, 116756, 429847, 69328, 12283, 69276, 69374]","[69252, 68744, 93448, 69266, 108179, 429847, 69276, 184098, 13225, 557356, 92718, 429870, 12340, 115253, 40631, 115268, 463823, 69328, 173393, 206807, 155611, 69346, 69349, 275573, 178424, 12283, 69374]","[69252, 579206, 248457, 93450, 273419, 69266, 566420, 429847, 184098, 557356, 92718, 429870, 12340, 115253, 115266, 659779, 115268, 363334, 306507, 69328, 173393, 186968, 168295, 309868, 178424, 12283, 69374]","[34336, 275457, 69249, 69252, 363334, 168295, 248457, 93450, 309868, 429870, 173393, 79762, 566420, 115253, 357302, 186968, 12283]"
8066,"[32673, 34213, 32679, 32681, 25674, 41592, 22444, 32942, 31916, 32659, 17749, 32664, 32665, 74843, 32669, 32670, 36287]","[32673, 34213, 25674, 41592, 32942, 32659, 17749, 37366, 32664, 32825, 32827, 32669, 32670, 36287]","[46337, 34213, 181255, 32456, 25416, 97992, 31916, 180271, 47346, 32659, 180274, 170356, 163641, 32474, 32827, 32669, 32670, 36287]","[46337, 184449, 181255, 32659, 114068, 199829, 32669, 32670, 212389, 34213, 41896, 31916, 180270, 180271, 68400, 180274, 187189, 163641, 32827, 36287, 46023, 32456, 25416, 97992, 23891, 32474, 206429, 275936, 177760, 32622, 155122, 35954, 170356, 162549]","[46337, 181255, 17296, 393232, 32659, 114068, 355740, 34213, 212389, 35751, 41896, 180271, 68400, 239919, 180274, 163641, 32827, 36287, 23891, 34259, 354519, 275936, 177760, 354535, 24040, 35954, 170356, 162549, 95352, 177532]","[260486, 181255, 23697, 127644, 355740, 34213, 147877, 35751, 360108, 246317, 68400, 469296, 180274, 32827, 23114, 34259, 354519, 275936, 177760, 32622, 289137, 162549, 95352]","[275936, 177760, 34213, 260486, 181255, 41896, 35751, 23114, 147877, 439369, 246317, 469296, 23697, 180274, 34259, 162549, 95352, 32827, 127644]","[260486, 181255, 262542, 23697, 229778, 40980, 127644, 34213, 147877, 35751, 41896, 246317, 469296, 180274, 388793, 40764, 27974, 439369, 23114, 34259, 17749, 275936, 177760, 160495, 162549, 95352]","[275936, 260486, 35751, 41896, 246317, 262542, 160495, 469296, 23697, 229778, 34259, 40980, 17749, 303922, 107283, 95352, 127644]"
8121,[],[],[],[],[],[],[],"[361793, 173955, 292678, 277384, 67401, 41098, 78411, 93358, 46256, 34003, 426612, 310836, 103964, 426553, 148828, 179901, 160222, 195263]","[303334, 292678, 277384, 41098, 78411, 491883, 93358, 79248, 210387, 426612, 187669, 103964, 26327, 310836, 715642, 148828, 179901, 160222, 93470]"
8152,[],[],"[164706, 145538, 26955, 106309, 36039, 35881, 58346, 35883, 35852, 26956, 30702, 37359, 155534, 26959, 30254, 35882, 27156, 36086, 27447, 39837]","[145538, 35852, 155534, 27156, 39837, 35875, 35881, 35882, 35883, 30254, 97732, 106309, 36039, 26953, 26955, 26956, 26959, 164706, 58346, 30702, 37359, 36086, 27255]",[],[],[],[],[]
8165,[],"[178818, 38810, 27419, 38178, 31011, 27433, 36010, 27436, 37292, 27438, 27440, 49585, 37042, 47155, 141113, 36031, 36934, 30919, 127945, 71524, 36071, 95082, 33772, 35831]","[200962, 178818, 212875, 174093, 25365, 38178, 46887, 27433, 36010, 27436, 37292, 27438, 27440, 37042, 47155, 141113, 113340, 36934, 26440, 141396, 141161, 95082, 33772, 93041, 35831, 229759]","[200962, 212875, 174093, 150292, 147735, 158234, 40093, 38178, 27433, 27436, 37042, 113340, 36035, 36934, 264702, 26440, 278865, 267992, 71524, 33772, 35831, 230910, 229759]","[200962, 115847, 212875, 174093, 150292, 147735, 89240, 158234, 40093, 178206, 27433, 27436, 37042, 113976, 113340, 36035, 36934, 26440, 278865, 27349, 97752, 141145, 33772, 35831, 229759]","[115847, 212875, 174093, 178833, 150292, 147735, 89240, 158234, 40093, 178206, 27433, 27436, 37042, 286131, 177720, 30530, 36035, 26440, 27349, 97752, 71651, 194533, 24167, 425962, 230910, 229759]","[413155, 536579, 24167, 27433, 89240, 212875, 27436, 425962, 177720, 278865, 37042, 286131, 150292, 27349, 97752, 229723, 40093, 229759]",[],[]
8177,"[36130, 27330, 30819, 30693, 30886, 24104, 45352, 27336, 16300, 31244, 13518, 29356, 37332, 36788, 25815, 42297, 25819]","[31244, 42898, 32920, 36130, 30886, 24104, 45352, 50345, 16300, 29356, 103089, 36788, 42297, 30266, 27336, 38729, 13518, 37332, 36181, 25815, 25819, 30819, 30693, 29543, 157288, 30698, 141814]","[36130, 27363, 30819, 29543, 24104, 27336, 50345, 27307, 16300, 31244, 38601, 11027, 37332, 25815, 42297, 25819]","[106369, 36130, 193530, 29543, 50345, 27307, 26545, 11027, 35988, 42297, 38170, 25819]","[106369, 36878, 11027, 27155, 25365, 38170, 40605, 102301, 36130, 23587, 50345, 27307, 26545, 42297, 239946, 178770, 310355, 25819, 212959, 29543, 193530]","[212960, 40605, 29543, 42297, 95081, 27306, 27307, 12330, 50345, 36878, 40108, 278831, 212881, 27155, 434259, 310355, 36057, 38364, 20125, 40985]","[36878, 212881, 27155, 36889, 40985, 40605, 40094, 20125, 27306, 27307, 12330, 40108, 278831, 26545, 166452, 42297, 310355, 36057, 394462, 212960, 29543, 95081]","[36878, 212881, 27155, 40985, 40605, 20125, 40094, 31906, 27306, 12330, 40108, 278831, 26545, 166452, 42297, 113340, 298823, 668362, 91984, 39379, 36181, 196311, 36057, 212960, 95081, 141161, 425962, 30839, 229759]","[31906, 298823, 95081, 12330, 425962, 40108, 36878, 278831, 91984, 212881, 614384, 36084, 166452, 196311, 42297, 113340, 40094, 229759]"
8178,"[27424, 30754, 27427, 27492, 128037, 27429, 27556, 30937, 37151, 43210, 36005, 28081, 49939, 36147, 34681, 34267, 31199]","[49939, 114963, 27424, 30754, 27427, 27556, 128037, 27429, 36005, 30253, 28081, 24134, 97734, 38601, 43210, 30937, 34267, 31199, 27492, 95078, 73448, 58354, 34681, 37373]","[71560, 49939, 114963, 168086, 27424, 27427, 27556, 27429, 177083, 24134, 97734, 43210, 30937, 31199, 27492, 95078, 73448, 30699, 58354, 34681, 37373]","[215168, 71560, 49939, 114963, 240537, 27424, 27427, 27556, 27429, 109615, 24134, 97734, 43210, 27349, 30937, 31199, 27492, 73448, 30699, 58354, 34681, 178812, 37373]","[215168, 27427, 27492, 46403, 27429, 97734, 71560, 187109, 43210, 30699, 208230, 109615, 58354, 282674, 27284, 34681, 240537, 178812, 37373, 31199]","[215168, 200962, 212867, 103686, 71560, 26255, 27427, 27429, 27310, 109615, 282674, 113340, 34114, 97734, 43210, 31199, 27492, 73448, 191080, 58354, 178812, 37373]","[215168, 37373, 200962, 212867, 469764, 71560, 26255, 27427, 27429, 27310, 109615, 427062, 487867, 113340, 34114, 31045, 307021, 31199, 194533, 73448, 191080, 516846, 58354, 101501]","[215168, 34114, 304733, 27429, 208230, 469700, 191080, 251244, 27310, 26255, 109615, 516846, 101501, 427062, 487867, 37373, 31199]","[215168, 37373, 103686, 70409, 667787, 261653, 681383, 27310, 109615, 427062, 487867, 34114, 469700, 50638, 185175, 29529, 269788, 304733, 31199, 208230, 132844, 251244, 516846, 101501]"
8191,[],"[23074, 24452, 11496, 38856, 23370, 38504, 35437, 28109, 23185, 32627, 24212, 24788, 34230, 23349, 23190, 21849, 43252]","[24452, 23185, 24212, 23190, 23074, 34214, 24234, 23349, 34230, 46008, 25411, 38856, 23370, 28109, 24788, 21849, 11496, 38504, 35437, 32627, 43252]",[],[],[],"[38880, 34437, 25415, 290410, 214426, 32304, 107280, 23922, 33138, 32148, 43252, 27568, 37240, 181242, 24155, 191869, 23134, 240538]","[34437, 25415, 180283, 290410, 32304, 107280, 27568, 46898, 32148, 24372, 43252, 37240, 240538, 24155, 23134]",[]
8194,[],[],[],[],"[22785, 36322, 276676, 30886, 103686, 174634, 26477, 38190, 27534, 39022, 27022, 147726, 114963, 355349, 150327, 40985, 36380]","[22785, 36322, 27524, 71017, 174634, 37354, 25644, 26477, 38190, 27534, 39022, 27022, 147726, 114963, 120428, 355349, 150327, 116603, 36380]",[],[],[]
8197,[],[],[],[],[],[],"[173408, 202562, 49571, 45571, 173317, 286119, 278343, 67850, 37770, 214570, 24781, 22894, 13423, 30930, 23571, 210804, 23190, 26554, 103419]","[45571, 173317, 23818, 67850, 37770, 23571, 173461, 23190, 139671, 49571, 286119, 30633, 214570, 43061, 26554, 202562, 319300, 278343, 24781, 30930, 25818, 173408, 22894, 13423, 38899, 103419]","[49571, 319300, 173317, 436036, 286119, 278343, 37770, 214570, 492586, 13423, 38899, 23571, 43061, 20694, 139671, 26554, 103419]"
8203,[],"[164352, 26502, 38791, 6800, 38801, 39573, 36393, 38327, 38969, 67898, 148286, 154433, 39389, 67941, 67950, 67952, 178291, 67957, 67959, 37112, 17276]","[38327, 80184, 154433, 67941, 26502, 67950, 38799, 67952, 45490, 178291, 39573, 67957, 67959, 37112, 38969, 148315, 17276, 39389, 148286]","[154433, 80184, 67941, 39145, 94284, 38956, 67950, 25199, 67952, 45490, 178291, 171250, 39573, 67957, 67959, 37112, 277813, 163835, 39389]","[396929, 38792, 27282, 39573, 38956, 45490, 277813, 38327, 80184, 154433, 186184, 13131, 94284, 34763, 104410, 39389, 67941, 39145, 67950, 50160, 67952, 171250, 178291, 300401, 67957, 67959, 37112]","[38327, 396929, 40679, 186184, 39145, 13131, 94284, 38956, 178283, 34763, 67952, 27282, 178291, 26612, 67959, 67896, 39389, 315903]","[38327, 396929, 140932, 173957, 150968, 186184, 39145, 13131, 38956, 178283, 401004, 300977, 246552, 181140, 77813, 67959, 67896, 21753, 241501]","[396929, 140932, 173957, 181140, 183585, 181029, 38956, 240044, 300977, 157490, 150968, 67896, 186184, 206793, 41818, 241501, 311008, 178283, 401004, 77813, 21753]","[311008, 183585, 67941, 173957, 186184, 178283, 38956, 240044, 401004, 513810, 181140, 249237, 67896, 21753, 41818, 241501, 302911]"
8226,"[39841, 38213, 36775, 29543, 36011, 36491, 78990, 40176, 147729, 27411, 35411, 36084, 40093, 29303, 29622, 95574, 42909, 59582]","[78990, 147729, 27411, 35996, 40093, 42909, 39841, 36775, 36011, 29622, 59582, 38213, 35411, 95574, 166872, 167008, 121957, 141160, 30703, 40176, 36084, 29303, 31614]","[37381, 78990, 147729, 27411, 30358, 40093, 157729, 39841, 36775, 36011, 59582, 33473, 38213, 66633, 35411, 95574, 30693, 119525, 172901, 141160, 30703, 40176, 178800, 178802, 36084, 29303, 31614]","[27411, 242709, 193176, 157729, 39841, 36775, 36011, 59582, 33473, 30915, 38213, 205893, 213061, 95574, 119525, 172901, 141160, 37357, 40176, 36084, 29303, 26489]","[27411, 242709, 193176, 212893, 172321, 39841, 94885, 38181, 36775, 36011, 33473, 30915, 205893, 213061, 27472, 170322, 396884, 95574, 119525, 172901, 141160, 73448, 37357, 400625, 243827, 26489]","[29316, 242709, 193176, 212893, 39841, 94885, 38181, 36775, 243493, 303914, 36011, 27313, 27320, 190522, 443966, 205893, 442575, 170322, 97746, 27866, 25957, 119525, 447084, 37357, 30455, 166653]","[29316, 140819, 242709, 27420, 212893, 39841, 94885, 303914, 36011, 71605, 117432, 443966, 205893, 170322, 97746, 18904, 27866, 178778, 119525, 447084, 37357, 309496]","[140819, 242709, 177942, 27420, 212893, 189982, 39841, 94885, 36774, 30249, 303914, 36011, 614449, 71605, 212156, 443966, 240837, 18904, 27866, 178778, 34267, 50661, 119525, 447084, 309496]","[664585, 173461, 177942, 27420, 212893, 189982, 303914, 614449, 117432, 212156, 443966, 240837, 97746, 212819, 27866, 178778, 34267, 119525, 50661, 447084, 309496]"
8234,[],[],[],[],[],[],[],"[145536, 174093, 150292, 240537, 36380, 42909, 27550, 433951, 185014, 94009, 207039, 176831, 73409, 45254, 531014, 239946, 171091, 167008, 11242, 34675, 555385]","[167008, 145536, 73409, 45254, 531014, 104646, 555385, 239946, 174093, 34675, 171091, 433951, 185014, 94009, 240537, 215804, 42909, 27550, 176831]"
8242,[],[],[],[],[],[],[],[],[]
8244,[],[],[],[],[],[],[],[],[]
8245,[],[],[],[],[],"[178435, 69256, 69258, 147616, 36641, 13477, 491437, 179375, 13383, 38604, 94419, 12374, 206807, 414552, 429657, 429655, 31325, 229737, 13301, 178424, 32633]","[178434, 178435, 69256, 69258, 41877, 147616, 36641, 407970, 210721, 141733, 215085, 179375, 169906, 555443, 555442, 13383, 38604, 94419, 12374, 429655, 429657, 429659, 31325, 13301, 32633]","[178435, 69258, 93839, 41877, 208280, 36641, 407970, 210721, 77860, 179375, 169906, 555442, 540098, 490184, 38604, 94419, 429655, 429657, 31325, 150239, 89828, 229737, 213737, 206830, 32633]","[540098, 89828, 77860, 229737, 213737, 206830, 179375, 154192, 555442, 94419, 480213, 429655, 32633, 182075]"
8262,[],[],[],[],[],[],[],"[29340, 119427, 154245, 448805, 36554, 41930, 335436, 310355, 115670, 27352, 36889, 141114, 94876, 27485]","[51841, 119427, 614212, 154245, 448805, 93064, 36554, 41930, 335436, 69259, 26545, 310355, 162680, 115670, 27352, 36889, 141114, 36379, 94876]"
8277,[],"[114688, 37216, 118434, 31205, 118843, 26478, 33967, 41295, 96209, 33331, 110138, 26613, 26708, 26452, 110168, 26618, 37211, 45852]","[114688, 154245, 45852, 118434, 33967, 33331, 37177, 110138, 118843, 199291, 157630, 105919, 178764, 26445, 178765, 41295, 41171, 110168, 37211, 37216, 150242, 31205, 26478, 164209, 26618, 115067, 30335]","[177152, 143365, 93064, 207243, 45852, 15905, 118434, 33967, 20790, 39735, 183484, 157630, 71619, 213699, 26435, 278473, 178765, 201934, 41171, 26708, 453973, 37216, 150242, 31205, 37492, 199291]","[143365, 207243, 281110, 15905, 118434, 20645, 25259, 20790, 157630, 178765, 201934, 109649, 41171, 26708, 101588, 453973, 37216, 31205, 180330, 199291, 321020]","[37216, 163205, 20645, 278473, 180330, 207243, 178765, 201934, 159854, 109649, 26611, 26708, 101588, 41171, 20790, 453973, 199291, 321020, 157630]","[207243, 566158, 193177, 20645, 215226, 157630, 242887, 114503, 278473, 178765, 109649, 303059, 26708, 453973, 40662, 26458, 37216, 150242, 150119, 267369, 180330, 159854, 267380, 155639, 321020]","[538499, 207243, 566158, 541330, 193177, 174364, 432421, 215226, 157630, 660165, 114503, 278473, 178765, 109649, 303059, 40662, 521945, 26458, 150242, 150119, 267369, 159854, 591734, 155639, 321020]","[150242, 538499, 432421, 660165, 71557, 278473, 207243, 159854, 566158, 541330, 623091, 660153, 591734, 155639, 660154, 521945, 26458, 174364, 112477, 157630]"
8284,[],[],[],[],"[183425, 32706, 32961, 41058, 25128, 23080, 32906, 41065, 38092, 192782, 24255, 17361, 17525, 35576, 109147, 67228, 158237, 232094, 32831]","[183425, 32706, 32961, 244959, 32453, 41058, 25128, 23080, 41065, 23307, 38092, 37774, 24255, 17361, 17525, 49562, 109147, 158237, 232094, 32831]","[32960, 171708, 32450, 186951, 35336, 210858, 186891, 37774, 192782, 393232, 17361, 185300, 17525, 32951, 109147, 32732, 32829, 473822, 32831]","[35587, 35336, 186891, 37774, 488087, 607130, 230819, 210858, 253103, 35503, 32951, 171708, 32829, 32450, 186951, 17361, 185300, 47190, 396888, 109147, 32732, 32618, 212970, 17525, 23415]","[620128, 32449, 171708, 35587, 230819, 181255, 193800, 186951, 210858, 186891, 448810, 37774, 253103, 35503, 166768, 488087, 32732, 473822]"
8295,"[37376, 37377, 94916, 37381, 37383, 38183, 37384, 37387, 37388, 37389, 37326, 34413, 37390, 38672, 36076, 25364, 32788, 36059, 38206, 29631]","[37377, 94916, 37381, 8932, 38183, 37384, 37385, 95081, 37387, 34413, 37326, 37390, 38672, 25364, 32788, 33686, 37048, 38206, 29631]",[],[],[],[],[],[],[]
8302,"[38148, 39562, 30866, 33812, 95509, 34969, 31014, 33848, 34106, 33986, 33989, 33990, 33991, 33992, 34000, 37202, 46295, 33759, 30443, 70255, 38138, 38139]","[38148, 34182, 39562, 30866, 33812, 95509, 34969, 31014, 101422, 33848, 34106, 33986, 33989, 33990, 33991, 33992, 30922, 71498, 41166, 34000, 46295, 33759, 30443, 70255, 38139]","[34182, 38151, 39562, 30866, 33812, 95509, 27671, 31014, 75310, 101422, 33848, 202553, 34106, 33986, 41667, 33989, 33990, 33991, 33992, 71498, 112205, 41166, 42579, 46295, 33759, 37479, 165607, 30443, 38131, 38139]","[34182, 95509, 28439, 151063, 198566, 25773, 75310, 101422, 49970, 33848, 34106, 39106, 33986, 33989, 33990, 33991, 71498, 46295, 196188, 18784, 37474, 37479, 96616, 30443, 150764, 26354, 38131, 38139, 213502]","[172430, 26255, 30994, 95509, 151063, 107929, 309537, 38821, 25773, 75310, 101422, 49970, 33848, 202553, 214972, 39106, 33986, 33989, 33990, 33991, 71498, 112205, 115798, 37474, 213502]","[111237, 172430, 30994, 95509, 151063, 26392, 107929, 359197, 38821, 25773, 75310, 101422, 268207, 213805, 33848, 71353, 282680, 214972, 39106, 33986, 33991, 112205, 115798, 206679, 242783, 26336, 37474, 306407, 40940, 314605, 38385, 166648, 41466, 287231]","[41092, 111237, 251925, 151063, 108568, 26392, 191906, 514850, 38821, 282281, 213805, 33848, 71353, 39106, 38467, 71498, 97498, 242783, 26336, 306407, 40940, 38385, 300532, 516854, 166648, 358142, 287231]","[41092, 163205, 111237, 174472, 189192, 151063, 26392, 108568, 103450, 38821, 213805, 39215, 109621, 150869, 97498, 26336, 306407, 40940, 38385, 300532, 154232, 161660]","[41092, 111237, 33030, 95509, 151063, 26392, 108568, 103450, 561433, 209950, 38821, 77741, 213805, 39215, 109621, 674492, 122047, 150869, 640725, 97498, 242783, 306407, 40940, 38385, 300532, 154232, 358142]"
